"","age","gender","income","education","country","winnerN","P_OTwin_late","P_OTwin_early","otherTeam_distance_before","ownTeam_distance_before","wholeGroup_distance_before","session","treatment","dgOffer"
"3633","33","Male",5,4,"US","ownTeam",NA,0.66666667,3,76,47,148,"S4_1",0
"3634","41","Male",3,4,"US","deadLock",NA,NA,-7,51,39,149,"S4_3",0
"3635","40","Female",8,2,"US","otherTeam",1,NA,63,95,61,162,"S4_2",0.2
"3636",NA,NA,NA,NA,NA,"deadLock",NA,NA,-50,-50,-50,173,"S4_4",NA
"3637","26","Female",3,5,"US","otherTeam",0.329545455,NA,-50,-50,-50,175,"S4_2",0
"3638","21","Male",8,4,"US","ownTeam",NA,NA,58,90,76,217,"S4_4",0.2
"3639","29","Male",1,5,"US","deadLock",0.043478261,NA,47,60,47,129,"S4_1",0
"3640","29","Female",4,6,"non-US","ownTeam",NA,1,-1,125,125,155,"S4_1",0
"3641","31","Male",9,2,"US","ownTeam",NA,NA,12,88,73,196,"S4_4",0.2
"3642","58","Female",1,2,"US","deadLock",0.853503185,0.44578313,-50,-50,125,179,"S4_2",0.4
"3643","51","Female",4,4,"US","deadLock",NA,NA,-77,123,61,178,"S4_3",0.05
"3644","33","Female",2,5,"US","deadLock",NA,0,125,125,97,200,"S4_4",0
"3645","25","Male",6,5,"US","deadLock",NA,NA,56,66,118,143,"S4_5",0.2
"3646","25","Male",7,5,"US","otherTeam",0.026845638,NA,2,125,50,167,"S4_1",0
"3647","29","Male",8,2,"US","deadLock",1,0.55421687,12,125,38,189,"S4_2",0
"3648","56","Female",4,2,"US","deadLock",NA,NA,-50,65,-50,131,"S4_2",0.2
"3649","38","Female",4,2,"US","deadLock",NA,NA,33,71,100,134,"S4_3",0
"3650","68","Male",5,4,"US","deadLock",NA,NA,-100,90,90,136,"S4_3",0.1
"3651","37","Female",8,5,"US","deadLock",NA,NA,79,125,80,164,"S4_1",0.2
"3652","31","Male",3,4,"US","deadLock",NA,NA,-50,-50,-50,173,"S4_4",0
"3653","46","Male",9,6,"US","otherTeam",1,1,-4,57,54,219,"S4_1",0
"3654","26","Male",7,5,"US","deadLock",NA,NA,77,76,70,139,"S4_4",0.2
"3655","37","Male",5,5,"US","otherTeam",0.976744186,1,19,9,13,214,"S4_4",0
"3656","29","Male",1,4,"US","deadLock",NA,NA,-19,125,47,158,"S4_5",0
"3657","51","Male",9,4,"US","deadLock",NA,NA,51,121,125,160,"S4_4",0.4
"3658","34","Female",8,5,"US","deadLock",NA,NA,12,106,111,173,"S4_4",0
"3659","31","Female",5,2,"US","deadLock",1,0.77272727,-57,125,-21,198,"S4_2",0
"3660","52","Female",7,4,"US","deadLock",NA,NA,13,56,72,204,"S4_4",0.2
"3661","26","Female",3,4,"US","deadLock",NA,NA,-21,60,4,152,"S4_4",0.1
"3662","24","Male",1,5,"US","otherTeam",1,1,-46,125,50,169,"S4_1",0
"3663","34","Male",8,3,"US","deadLock",NA,NA,-89,-21,-2,197,"S4_3",0
"3664","56","Male",5,6,"US","deadLock",1,0.96385542,-10,22,10,199,"S4_2",0.2
"3665","35","Female",8,2,"US","deadLock",NA,NA,-100,37,32,149,"S4_3",0
"3666","38","Male",6,5,"US","deadLock",NA,NA,-50,16,14,166,"S4_2",0
"3667","25","Male",3,5,"US","deadLock",0,NA,-50,112,-50,135,"S4_1",0
"3668","25","Male",1,5,"non-US","deadLock",NA,NA,77,67,67,139,"S4_4",0.15
"3669","28","Male",3,5,"non-US","deadLock",NA,0,6,123,36,143,"S4_5",0
"3670","42","Male",4,4,"US","deadLock",NA,NA,1,13,125,187,"S4_3",0
"3671","33","Male",7,5,"US","deadLock",NA,NA,-100,125,47,131,"S4_2",0.4
"3672","30","Female",9,6,"US","ownTeam",NA,NA,111,-50,65,123,"S4_5",0.05
"3673","32","Female",2,5,"non-US","deadLock",1,1,125,124,124,144,"S4_1",0.25
"3674","24","Male",1,5,"non-US","deadLock",NA,NA,-50,-50,-50,152,"S4_4",0
"3675","61","Male",4,5,"US","deadLock",NA,NA,19,125,78,163,"S4_5",0
"3676","39","Female",6,4,"US","deadLock",NA,NA,14,50,20,181,"S4_5",0.2
"3677","26","Male",1,5,"non-US","otherTeam",0.126582278,0.20689655,124,99,104,209,"S4_1",0.2
"3678","25","Female",7,5,"US","deadLock",NA,NA,-50,125,3,125,"S4_3",0
"3679","32","Female",3,4,"US","otherTeam",1,1,18,107,113,137,"S4_1",0.2
"3680","36","Male",9,5,"US","deadLock",NA,NA,-50,47,32,138,"S4_3",0
"3681","44","Female",5,4,"US","deadLock",0,0,-8,107,61,150,"S4_1",0
"3682","40","Female",8,6,"US","deadLock",NA,0,-25,-50,115,182,"S4_4",0.2
"3683","42","Female",8,2,"US","deadLock",1,1,2,20,5,199,"S4_2",0.2
"3684","29","Male",1,6,"non-US","deadLock",NA,NA,64,125,79,127,"S4_2",0.05
"3685","43","Female",10,5,"US","deadLock",NA,NA,-100,123,114,179,"S4_2",0.2
"3686","24","Male",2,5,"non-US","deadLock",NA,NA,-50,-50,-50,191,"S4_5",0
"3687","26","Male",3,6,"non-US","otherTeam",0,NA,125,125,125,154,"S4_4",0.4
"3688","35","Male",2,5,"US","deadLock",NA,NA,13,37,33,168,"S4_3",0
"3689","66","Male",1,5,"non-US","otherTeam",NA,1,26,113,100,217,"S4_4",0.2
"3690","50","Female",5,2,"US","deadLock",NA,NA,-100,-50,-12,171,"S4_5",0.2
"3691","30","Male",2,6,"non-US","deadLock",NA,NA,-50,-50,-50,134,"S4_3",0.05
"3692","30","Male",4,4,"US","deadLock",NA,NA,125,116,125,192,"S4_3",0
"3693","25","Male",3,5,"non-US","deadLock",NA,NA,24,125,66,199,"S4_2",0.25
"3694","27","Male",7,5,"US","deadLock",NA,0,125,125,40,203,"S4_2",0
"3695","24","Female",1,5,"non-US","deadLock",NA,NA,125,125,125,153,"S4_3",0
"3696","28","Female",2,2,"US","deadLock",0.409090909,0.83018868,-1,70,20,179,"S4_2",0
"3697","31","Male",5,5,"US","deadLock",NA,NA,-50,114,125,177,"S4_5",0
"3698","35","Female",6,4,"US","deadLock",NA,NA,-5,4,10,210,"S4_3",0.2
"3699","34","Male",4,5,"US","otherTeam",0.984251969,1,12,123,34,185,"S4_1",0
"3700","51","Male",1,4,"US","deadLock",1,1,-1,21,9,195,"S4_2",0
"3701","33","Male",6,5,"US","otherTeam",0.934640523,1,-100,35,22,151,"S4_4",0
"3702","25","Female",2,5,"non-US","deadLock",NA,NA,61,123,88,205,"S4_4",0
"3703","29","Female",8,2,"US","deadLock",NA,NA,32,43,49,133,"S4_5",0
"3704","41","Male",7,5,"US","otherTeam",0.719745223,1,21,69,83,151,"S4_4",0
"3705","51","Female",2,4,"US","deadLock",NA,NA,101,41,96,161,"S4_3",0.2
"3706","37","Male",4,5,"non-US","ownTeam",NA,NA,32,66,76,123,"S4_5",0.25
"3707","32","Male",4,6,"non-US","deadLock",NA,NA,95,57,97,131,"S4_2",0.2
"3708","31","Male",6,5,"US","deadLock",0,0,125,49,125,128,"S4_4",0.4
"3709","45","Female",6,6,"US","otherTeam",0.949044586,0.77777778,-17,102,39,145,"S4_4",0
"3710","26","Male",5,5,"US","ownTeam",NA,NA,-80,83,102,145,"S4_4",0
"3711","25","Male",2,4,"US","otherTeam",NA,NA,54,80,64,156,"S4_5",0.1
"3712","26","Male",5,4,"US","deadLock",NA,NA,-3,125,48,179,"S4_2",0
"3713","20","Female",3,2,"US","deadLock",NA,NA,27,108,63,197,"S4_3",0.2
"3714","24","Male",6,5,"US","deadLock",0,0,125,125,125,202,"S4_1",0.1
"3715","51","Female",2,3,"US","ownTeam",NA,NA,55,53,125,211,"S4_5",0
"3716","43","Female",7,5,"US","deadLock",NA,NA,-100,-100,-50,131,"S4_2",0.2
"3717","36","Female",4,4,"US","deadLock",0.885350318,1,-50,-50,125,205,"S4_4",0
"3718","27","Male",6,5,"US","ownTeam",NA,NA,6,44,57,219,"S4_1",0
"3719","35","Male",9,5,"US","otherTeam",0.388888889,0.15384615,4,66,125,122,"S4_1",0
"3720","31","Male",5,2,"US","deadLock",0.834394904,0.68292683,-11,88,125,132,"S4_5",0.1
"3721","33","Male",2,3,"non-US","otherTeam",0.058394161,NA,58,57,55,167,"S4_1",0.2
"3722","38","Female",4,4,"US","deadLock",0.657894737,0.9047619,-76,3,-8,150,"S4_1",0.05
"3723","50","Female",4,5,"US","deadLock",NA,NA,2,125,2,128,"S4_4",0
"3724","36","Male",8,4,"US","deadLock",0,NA,-2,40,14,142,"S4_2",0.2
"3725","35","Female",7,5,"US","deadLock",NA,NA,-15,31,0,215,"S4_2",0.1
"3726","24","Female",2,5,"non-US","deadLock",NA,NA,-50,-50,-50,129,"S4_1",0
"3727","35","Male",6,5,"non-US","otherTeam",0,0.25,112,125,125,154,"S4_4",0.4
"3728","50","Female",10,4,"US","deadLock",NA,NA,55,123,125,127,"S4_2",0.4
"3729","28","Male",4,5,"US","deadLock",NA,NA,23,79,49,172,"S4_3",0
"3730","48","Female",3,6,"US","deadLock",NA,1,2,97,99,220,"S4_4",0
"3731","31","Male",6,5,"US","otherTeam",NA,0.0625,-100,125,-11,137,"S4_1",0
"3732","35","Female",1,5,"US","deadLock",NA,NA,-83,71,-50,147,"S4_5",0
"3733","27","Male",6,5,"non-US","ownTeam",NA,NA,125,124,125,155,"S4_1",0.4
"3734","39","Female",8,5,"US","deadLock",NA,NA,-50,80,79,125,"S4_3",0
"3735","22","Male",1,4,"US","deadLock",0.681818182,0,25,124,-50,135,"S4_1",0
"3736","39","Female",2,5,"non-US","deadLock",1,1,125,125,125,183,"S4_2",0.1
"3737","22","Female",6,4,"US","deadLock",0.736842105,0.30555556,29,46,51,220,"S4_4",0.15
"3738","27","Female",1,2,"US","deadLock",NA,NA,26,97,59,200,"S4_4",0
"3739","30","Male",10,5,"US","deadLock",NA,NA,-50,10,14,215,"S4_2",0.2
"3740","31","Male",6,6,"US","deadLock",NA,NA,-5,85,13,132,"S4_5",0.05
"3741","30","Female",4,2,"US","otherTeam",NA,NA,18,118,48,162,"S4_2",0.1
"3742",NA,NA,NA,NA,NA,"deadLock",0,0.03225806,-50,-50,-50,180,"S4_1",NA
"3743","26","Female",3,5,"US","deadLock",NA,1,-25,79,24,180,"S4_1",0
"3744","30","Female",6,5,"US","deadLock",NA,NA,-50,-50,-50,132,"S4_5",0.2
"3745","25","Male",1,5,"non-US","deadLock",NA,NA,122,125,125,207,"S4_3",0.2
"3746","40","Male",4,2,"US","ownTeam",NA,NA,80,84,80,156,"S4_5",0.4
"3747","34","Female",6,5,"US","ownTeam",NA,NA,125,122,-12,206,"S4_1",0
"3748","34","Male",4,4,"US","otherTeam",0.425806452,0,11,26,22,213,"S4_1",0.1
"3749","40","Female",6,2,"US","deadLock",NA,NA,-100,-50,-100,126,"S4_2",0
"3750","31","Female",5,5,"non-US","deadLock",0.598726115,0.80722892,59,125,124,140,"S4_2",0.2
"3751","33","Female",2,4,"US","otherTeam",NA,0,-81,23,21,188,"S4_5",0
"3752","29","Female",7,5,"US","deadLock",NA,NA,-41,-29,-32,205,"S4_4",0
"3753","39","Male",8,6,"US","deadLock",NA,NA,62,86,41,173,"S4_4",0
"3754","42","Male",5,5,"US","deadLock",NA,NA,108,16,82,178,"S4_3",0.2
"3755","32","Female",2,5,"non-US","deadLock",NA,NA,5,43,54,208,"S4_2",0.4
"3756","20","Male",3,2,"US","deadLock",1,0.92592593,9,7,14,135,"S4_1",0
"3757","32","Female",6,5,"non-US","ownTeam",NA,0,22,94,45,148,"S4_1",0.2
"3758","29","Male",5,5,"US","deadLock",NA,NA,27,90,119,199,"S4_2",0
"3759","26","Female",3,5,"non-US","otherTeam",1,NA,95,63,81,213,"S4_1",0.1
"3760","54","Male",5,4,"US","deadLock",NA,NA,30,67,70,141,"S4_5",0.2
"3761","44","Male",6,5,"US","deadLock",NA,NA,-35,-1,-3,158,"S4_5",0
"3762","44","Male",8,4,"US","deadLock",1,1,27,43,51,187,"S4_3",0.2
"3763","55","Female",4,2,"US","otherTeam",1,0.98795181,17,18,15,170,"S4_4",0
"3764","50","Female",5,6,"US","deadLock",0.173076923,0.03614458,-17,106,39,177,"S4_5",0.1
"3765","22","Male",5,2,"US","deadLock",NA,NA,-100,88,16,182,"S4_4",0
"3766","30","Male",7,5,"US","deadLock",NA,NA,5,125,52,205,"S4_4",0
"3767","43","Female",4,5,"non-US","otherTeam",NA,NA,125,122,122,188,"S4_5",0.35
"3768","37","Female",7,6,"US","deadLock",NA,0,66,115,67,203,"S4_2",0
"3769","27","Female",1,5,"non-US","deadLock",0.03125,0.1,72,125,106,129,"S4_1",0.1
"3770","26","Male",2,6,"non-US","deadLock",NA,NA,27,74,61,134,"S4_3",0
"3771","33","Male",1,5,"US","deadLock",NA,NA,25,79,33,159,"S4_5",0
"3772","35","Female",7,4,"US","otherTeam",NA,0.66666667,-31,125,118,123,"S4_5",0.2
"3773","39","Female",8,6,"US","deadLock",NA,NA,2,102,125,139,"S4_4",0
"3774","24","Female",2,5,"non-US","otherTeam",0.433121019,1,-50,-50,-50,156,"S4_5",0
"3775","27","Male",10,5,"US","deadLock",NA,NA,-100,125,47,192,"S4_3",0
"3776","34","Female",6,5,"US","deadLock",NA,NA,-58,125,125,210,"S4_3",0.2
"3777","27","Male",2,5,"non-US","otherTeam",0.968152866,1,54,121,123,217,"S4_4",0.05
"3778","40","Female",6,6,"US","deadLock",0,NA,15,50,47,132,"S4_5",0
"3779","38","Male",6,2,"US","deadLock",NA,NA,3,84,125,140,"S4_2",0.2
"3780","52","Male",10,5,"US","ownTeam",NA,NA,-3,120,47,170,"S4_4",0
"3781","28","Female",5,2,"US","otherTeam",1,NA,-8,78,48,156,"S4_5",0
"3782","38","Female",7,5,"US","deadLock",0.014285714,0.06756757,-100,125,125,174,"S4_1",0
"3783","28","Male",2,5,"non-US","otherTeam",0.802547771,0.6746988,0,125,125,123,"S4_5",0.1
"3784","53","Male",8,5,"US","deadLock",1,0.98795181,-100,125,79,127,"S4_2",0.05
"3785","30","Female",2,5,"non-US","deadLock",1,0,31,124,50,144,"S4_1",0.2
"3786","43","Male",7,5,"US","otherTeam",NA,NA,125,125,125,162,"S4_2",0
"3787","31","Male",1,5,"US","otherTeam",1,1,18,51,44,155,"S4_1",0.1
"3788","27","Male",4,5,"US","deadLock",NA,NA,63,75,88,186,"S4_5",0.1
"3789","30","Female",9,6,"US","deadLock",NA,NA,43,108,120,192,"S4_3",0.2
"3790","38","Female",6,1,"US","deadLock",0,0.5,-100,-15,-83,193,"S4_1",0.2
"3791","21","Female",5,4,"US","deadLock",NA,NA,16,83,38,152,"S4_4",0
"3792","25","Female",4,4,"US","deadLock",NA,1,4,125,125,157,"S4_2",0
"3793","32","Male",5,6,"US","ownTeam",NA,NA,-100,-37,117,217,"S4_4",0
"3794","41","Female",7,6,"US","deadLock",NA,NA,-50,-50,125,160,"S4_4",0.1
"3795","34","Male",8,6,"US","deadLock",0.060606061,NA,125,125,125,142,"S4_2",0.2
"3796","34","Male",9,6,"non-US","deadLock",NA,NA,125,125,125,202,"S4_1",0.4
"3797","25","Male",5,4,"US","deadLock",NA,NA,37,124,75,199,"S4_2",0.4
"3798","42","Male",3,5,"non-US","deadLock",NA,NA,125,125,125,207,"S4_3",0.1
"3799","45","Female",3,5,"US","otherTeam",0.181818182,0.17391304,-17,50,0,123,"S4_5",0
"3800","29","Female",8,6,"US","deadLock",NA,NA,-50,-50,-50,126,"S4_2",0.2
"3801",NA,NA,NA,NA,NA,"deadLock",NA,NA,-50,-50,-50,142,"S4_2",NA
"3802","43","Male",5,2,"US","deadLock",1,1,-1,-100,49,146,"S4_4",0.2
"3803","35","Male",4,5,"US","deadLock",NA,NA,18,88,36,152,"S4_4",0.2
"3804","47","Female",6,5,"US","deadLock",NA,NA,-100,105,70,220,"S4_4",0.05
"3805","37","Female",4,4,"US","deadLock",NA,NA,24,125,120,183,"S4_2",0.4
"3806","43","Female",4,5,"US","deadLock",1,1,117,110,111,204,"S4_4",0
"3807","27","Male",4,5,"non-US","ownTeam",NA,NA,110,125,125,121,"S4_4",0.15
"3808","56","Male",4,6,"US","ownTeam",NA,NA,-15,47,50,123,"S4_5",0.2
"3809","22","Female",1,5,"non-US","deadLock",1,NA,51,26,85,132,"S4_5",0.1
"3810","23","Female",5,5,"US","deadLock",NA,1,-50,114,120,198,"S4_2",0
"3811","36","Female",7,6,"US","deadLock",NA,NA,15,125,56,180,"S4_1",0.2
"3812","28","Male",5,4,"US","deadLock",NA,NA,-100,125,31,183,"S4_2",0
"3813","53","Female",6,5,"US","deadLock",NA,NA,-14,-50,-50,153,"S4_3",0.1
"3814","24","Male",5,4,"US","ownTeam",NA,NA,-50,125,66,196,"S4_4",0
"3815","25","Male",4,2,"US","deadLock",NA,NA,8,46,7,125,"S4_3",0.2
"3816","32","Male",10,5,"US","deadLock",NA,NA,43,125,50,195,"S4_2",0
"3817","25","Male",10,5,"US","deadLock",0,0,40,85,58,187,"S4_3",0.05
"3818","36","Male",6,4,"US","deadLock",1,0.88888889,61,8,50,193,"S4_1",0.05
"3819","30","Male",7,5,"US","deadLock",1,1,13,58,34,128,"S4_4",0.2
"3820","28","Male",2,5,"non-US","deadLock",0.02739726,0.11111111,35,125,116,128,"S4_4",0.05
"3821","27","Male",9,5,"non-US","deadLock",1,NA,125,125,125,150,"S4_1",0.2
"3822","60","Female",6,4,"US","deadLock",NA,NA,22,-50,73,158,"S4_5",0
"3823","28","Male",2,5,"non-US","deadLock",NA,NA,115,60,39,173,"S4_4",0
"3824","22","Male",6,2,"US","deadLock",1,1,-2,44,12,202,"S4_1",0
"3825","30","Male",6,5,"US","otherTeam",0,0,57,51,46,176,"S4_5",0.3
"3826","38","Female",6,4,"US","deadLock",NA,NA,-100,-4,-30,190,"S4_3",0
"3827","30","Male",2,6,"non-US","otherTeam",0.090277778,0.15384615,-50,-50,-50,206,"S4_1",0.05
"3828","47","Male",5,5,"US","deadLock",NA,NA,1,6,4,159,"S4_5",0
"3829","22","Female",6,5,"US","ownTeam",1,NA,-24,23,5,167,"S4_1",0
"3830","26","Female",6,4,"US","deadLock",NA,NA,-1,125,50,191,"S4_5",0.1
"3831","36","Male",5,5,"non-US","deadLock",NA,NA,123,72,124,136,"S4_3",0.1
"3832","28","Male",1,2,"non-US","deadLock",NA,NA,125,125,115,138,"S4_3",0.3
"3833","22","Male",2,5,"non-US","deadLock",0,NA,121,125,120,172,"S4_3",0.05
"3834","25","Male",6,6,"US","deadLock",0,NA,6,103,105,193,"S4_1",0
"3835","32","Male",1,5,"US","ownTeam",NA,NA,-50,-50,-50,206,"S4_1",0
"3836","21","Female",9,5,"US","ownTeam",NA,NA,24,60,87,121,"S4_4",0.2
"3837","39","Female",5,2,"US","deadLock",1,0.9375,20,125,61,150,"S4_1",0
"3838","47","Female",6,4,"US","deadLock",NA,NA,57,125,125,210,"S4_3",0.2
"3839","35","Male",1,5,"US","deadLock",NA,1,-72,35,52,139,"S4_4",0
"3840","32","Male",6,5,"US","ownTeam",NA,NA,-61,111,42,151,"S4_4",0
"3841","31","Male",3,2,"US","otherTeam",0.910828025,1,54,100,77,156,"S4_5",0.2
"3842","35","Female",7,2,"US","ownTeam",0,1,2,87,42,167,"S4_1",0
"3843","30","Male",5,5,"US","otherTeam",0,NA,107,125,118,214,"S4_4",0.1
"3844","28","Female",2,5,"non-US","deadLock",1,1,39,125,122,179,"S4_2",0.05
"3845","30","Male",6,5,"US","ownTeam",NA,NA,112,117,117,213,"S4_1",0.35
"3846","27","Female",4,5,"non-US","deadLock",0.299363057,0.87951807,125,125,125,191,"S4_5",0.4
"3847","25","Male",5,2,"US","otherTeam",0,0.04054054,0,45,125,206,"S4_1",0
"3848","33","Female",6,5,"US","ownTeam",0,0,34,87,70,219,"S4_1",0
"3849","28","Female",7,5,"US","deadLock",NA,NA,26,68,76,201,"S4_3",0.1
"3850","28","Female",7,6,"non-US","deadLock",0,NA,123,125,125,201,"S4_3",0.35
"3851","36","Female",8,5,"US","ownTeam",NA,NA,-100,123,71,214,"S4_4",0.2
"3852","28","Female",4,2,"US","deadLock",0,1,1,41,9,184,"S4_2",0
"3853","34","Male",7,5,"US","deadLock",NA,NA,15,125,76,187,"S4_3",0
"3854","45","Male",5,4,"US","otherTeam",1,0,0,100,125,213,"S4_1",0.4
"3855","21","Male",2,4,"US","otherTeam",0.967320261,0.92771084,125,123,125,121,"S4_4",0
"3856","34","Female",7,4,"US","ownTeam",NA,NA,4,22,21,130,"S4_4",0.05
"3857","28","Female",6,4,"US","deadLock",NA,NA,24,119,113,134,"S4_3",0
"3858","32","Male",5,5,"US","deadLock",0.795620438,0.61363636,-50,28,-50,131,"S4_2",0
"3859","31","Male",5,5,"US","deadLock",1,1,-3,6,0,124,"S4_5",0
"3860","40","Male",4,3,"non-US","deadLock",NA,NA,120,125,124,208,"S4_2",0.15
"3861","29","Male",4,5,"non-US","otherTeam",0.013245033,0.35802469,117,122,122,121,"S4_4",0
"3862","22","Male",8,5,"US","deadLock",NA,NA,63,6,114,133,"S4_5",0.1
"3863","27","Male",9,5,"non-US","otherTeam",0,0,46,63,56,154,"S4_4",0.25
"3864","24","Male",2,5,"non-US","deadLock",NA,NA,-50,-50,-50,159,"S4_5",0
"3865","22","Male",3,4,"US","deadLock",NA,NA,-1,125,-1,168,"S4_3",0
"3866","47","Male",7,2,"US","ownTeam",0,0.2,-3,16,10,185,"S4_1",0
"3867","73","Male",7,6,"US","deadLock",0.948387097,0.78205128,-9,1,30,204,"S4_4",0.2
"3868","32","Female",3,5,"US","deadLock",NA,1,-50,105,-50,125,"S4_3",0
"3869","26","Male",1,2,"US","deadLock",NA,NA,5,54,125,194,"S4_5",0
"3870","27","Male",3,4,"US","deadLock",NA,NA,9,31,45,207,"S4_3",0
"3871","30","Female",1,4,"US","deadLock",NA,NA,61,94,78,133,"S4_5",0.1
"3872","30","Male",3,2,"US","otherTeam",0.961783439,1,-50,-50,-50,206,"S4_1",0
"3873","24","Male",5,5,"US","deadLock",NA,NA,-17,125,41,189,"S4_2",0
"3874","32","Male",1,5,"non-US","ownTeam",NA,NA,53,125,60,162,"S4_2",0.4
"3875","28","Female",6,6,"non-US","deadLock",NA,NA,125,116,100,215,"S4_2",0.4
"3876","23","Male",4,5,"US","deadLock",NA,NA,33,-100,94,182,"S4_4",0
"3877","29","Female",4,5,"non-US","ownTeam",NA,NA,110,122,125,209,"S4_1",0.25
"3878","30","Male",1,2,"non-US","otherTeam",NA,1,125,114,125,145,"S4_4",0.1
"3879","50","Female",9,5,"US","deadLock",0.5,0,0,122,100,133,"S4_5",0
"3880","34","Male",2,4,"US","deadLock",1,NA,63,-9,31,215,"S4_2",0.1
"3881","34","Female",7,4,"US","deadLock",NA,NA,-26,54,24,142,"S4_2",0.05
"3882","33","Male",2,5,"non-US","ownTeam",0,NA,125,125,125,169,"S4_1",0.2
"3883","31","Male",6,2,"US","deadLock",NA,NA,-50,124,79,165,"S4_3",0
"3884","29","Male",4,2,"US","deadLock",NA,NA,19,73,51,182,"S4_4",0.2
"3885","27","Male",1,5,"non-US","otherTeam",NA,0,50,125,125,155,"S4_1",0
"3886","27","Male",7,5,"US","deadLock",0.327868852,0.20588235,-100,33,-28,157,"S4_2",0
"3887","34","Female",1,5,"US","deadLock",1,1,-9,7,5,159,"S4_5",0
"3888","26","Female",4,1,"US","ownTeam",NA,1,0,3,2,167,"S4_1",0
"3889","25","Male",5,2,"US","deadLock",0.922580645,1,69,34,33,181,"S4_5",0.2
"3890","43","Female",9,4,"US","deadLock",0,0,27,78,70,195,"S4_2",0.2
"3891","29","Male",1,5,"non-US","ownTeam",NA,NA,115,125,122,130,"S4_4",0.15
"3892","20","Female",5,5,"non-US","ownTeam",NA,NA,125,125,121,188,"S4_5",0.2
"3893","30","Female",4,5,"US","otherTeam",NA,NA,2,125,50,214,"S4_4",0.1
"3894","37","Female",5,5,"US","otherTeam",1,1,-100,125,35,219,"S4_1",0
"3895","21","Female",6,3,"US","otherTeam",0.987261146,0.98795181,-82,-50,-59,121,"S4_4",0
"3896","27","Female",1,5,"non-US","deadLock",NA,NA,125,107,106,136,"S4_3",0.15
"3897","39","Male",5,4,"US","deadLock",1,1,-50,-50,-50,160,"S4_4",0
"3898","25","Female",6,5,"US","deadLock",0,0.15189873,-10,70,38,182,"S4_4",0
"3899","38","Female",4,4,"US","deadLock",NA,NA,-100,125,56,200,"S4_4",0
"3900","37","Male",4,6,"non-US","otherTeam",NA,NA,0,72,41,130,"S4_4",0.05
"3901","32","Female",5,5,"non-US","deadLock",0,NA,62,70,66,165,"S4_3",0.2
"3902","43","Female",9,4,"US","deadLock",0.834394904,0.83673469,57,90,30,200,"S4_4",0.2
"3903","29","Male",2,2,"US","deadLock",0,NA,28,37,46,139,"S4_4",0.2
"3904","46","Male",1,6,"US","deadLock",0.796178344,1,30,69,48,160,"S4_4",0
"3905","
33","Female",5,4,"US","deadLock",NA,NA,-52,125,125,181,"S4_5",0
"3906","69","Male",5,4,"US","deadLock",NA,NA,-3,59,49,187,"S4_3",0
"3907","34","Male",6,5,"non-US","deadLock",NA,NA,14,54,54,195,"S4_2",0.2
"3908","23","Male",3,5,"US","ownTeam",NA,NA,-9,20,24,188,"S4_5",0.4
"3909","37","Female",7,4,"US","deadLock",NA,NA,-41,61,30,140,"S4_2",0.05
"3910","64","Female",6,4,"US","deadLock",NA,1,-1,122,125,183,"S4_2",0.2
"3911","34","Female",6,5,"US","deadLock",NA,NA,-1,23,22,198,"S4_2",0
"3912","30","Male",4,2,"US","deadLock",NA,NA,-50,-50,-50,158,"S4_5",0
"3913","23","Male",3,5,"non-US","otherTeam",0.272,0.65517241,-34,116,121,170,"S4_4",0.4
"3914","54","Male",4,4,"US","ownTeam",NA,1,111,-100,89,185,"S4_1",0
"3915",NA,NA,NA,NA,NA,"deadLock",NA,NA,-50,-50,-50,207,"S4_3",NA
"3916","27","Male",4,3,"US","otherTeam",NA,NA,-100,68,33,170,"S4_4",0
"3917","63","Female",1,4,"US","deadLock",NA,NA,-100,123,45,182,"S4_4",0
"3918","37","Female",1,5,"US","ownTeam",0.08988764,0.66666667,-100,37,-8,185,"S4_1",0.2
"3919","37","Male",4,2,"US","deadLock",NA,NA,-87,-28,-47,191,"S4_5",0.2
"3920","24","Female",7,5,"US","deadLock",NA,NA,-14,51,6,139,"S4_4",0
"3921","27","Female",4,4,"US","deadLock",NA,NA,-3,85,2,157,"S4_2",0
"3922","42","Female",7,5,"US","deadLock",NA,NA,11,64,20,184,"S4_2",0.2
"3923","20","Male",4,2,"non-US","deadLock",NA,NA,-50,-50,-50,208,"S4_2",0
"3924","32","Female",3,6,"non-US","deadLock",NA,NA,103,107,77,124,"S4_5",0
"3925","36","Female",5,2,"US","deadLock",NA,NA,24,125,37,178,"S4_3",0.2
"3926","25","Male",2,5,"non-US","deadLock",NA,NA,55,125,125,195,"S4_2",0.1
"3927","28","Female",7,2,"US","deadLock",0.875,0.24096386,-7,41,59,128,"S4_4",0
"3928","41","Male",1,5,"US","otherTeam",0,0.83333333,50,100,14,218,"S4_2",0
"3929","30","Male",5,5,"US","deadLock",NA,NA,-6,47,12,127,"S4_2",0.1
"3930","21","Male",1,5,"non-US","deadLock",0,0,115,125,100,193,"S4_1",0.4
"3931","28","Male",9,5,"US","ownTeam",1,NA,12,116,38,121,"S4_4",0.4
"3932","61","Female",7,4,"US","deadLock",NA,NA,14,99,63,133,"S4_5",0.1
"3933","21","Male",7,5,"US","otherTeam",NA,1,9,95,82,196,"S4_4",0
"3934","32","Female",1,5,"non-US","deadLock",NA,NA,29,106,109,201,"S4_3",0.1
